col1	col2	col3	eda	hr	temp
-40.0	50.0	-14.0	0.8587239999999999	78.62	35.41
-40.0	50.0	-14.0	0.8600059999999999	78.6	35.41
-40.0	50.0	-14.0	0.8587239999999999	78.6	35.41
-40.0	50.0	-14.0	0.8600059999999999	78.58	35.39
-39.0	50.0	-14.0	0.8574430000000001	78.53	35.39
-39.0	50.0	-14.0	0.854881	78.48	35.41
-40.0	50.0	-14.0	0.8574430000000001	78.45	35.41
-40.0	50.0	-14.0	0.8536	78.42	35.41
-39.0	50.0	-14.0	0.8574430000000001	78.37	35.41
-39.0	50.0	-14.0	0.8574430000000001	78.33	35.41
-40.0	50.0	-14.0	0.854881	78.32	35.43
-40.0	50.0	-14.0	0.8536	78.28	35.43
-39.0	50.0	-13.0	0.8536	78.27	35.43
-39.0	50.0	-14.0	0.8536	78.27	35.41
-39.0	50.0	-14.0	0.849756	78.27	35.41
-40.0	50.0	-14.0	0.852319	78.28	35.43
-40.0	50.0	-13.0	0.854881	78.32	35.43
-40.0	50.0	-14.0	0.849756	78.35	35.43
-40.0	50.0	-14.0	0.852319	78.4	35.43
-40.0	50.0	-14.0	0.849756	78.45	35.41
-40.0	50.0	-14.0	0.849756	78.5	35.43
-40.0	50.0	-14.0	0.849756	78.53	35.43
-39.0	50.0	-14.0	0.851037	78.57	35.47
-40.0	50.0	-14.0	0.848475	78.6	35.47
-40.0	50.0	-14.0	0.851037	78.62	35.47
-39.0	50.0	-14.0	0.848475	78.62	35.43
-40.0	50.0	-14.0	0.848475	78.63	35.45
-40.0	50.0	-14.0	0.851037	78.63	35.45
-40.0	50.0	-14.0	0.847194	78.63	35.47
-40.0	50.0	-14.0	0.848475	78.63	35.45
-40.0	50.0	-14.0	0.848475	78.67	35.45
-40.0	50.0	-14.0	0.847194	78.77	35.45
-40.0	50.0	-14.0	0.8459129999999999	78.82	35.49
-40.0	50.0	-14.0	0.84335	78.92	35.47
-40.0	50.0	-14.0	0.8446309999999999	79.02	35.47
-40.0	50.0	-14.0	0.8446309999999999	79.1	35.45
-40.0	50.0	-14.0	0.8420690000000001	79.2	35.45
-40.0	50.0	-14.0	0.8446309999999999	79.3	35.47
-40.0	50.0	-14.0	0.848475	79.4	35.43
-40.0	50.0	-14.0	0.847194	79.5	35.43
-39.0	50.0	-14.0	0.84335	79.55	35.43
-40.0	50.0	-14.0	0.848475	79.6	35.43
-40.0	50.0	-14.0	0.8459129999999999	79.63	35.41
-40.0	50.0	-14.0	0.8446309999999999	79.67	35.43
-40.0	50.0	-14.0	0.8459129999999999	79.68	35.43
-39.0	50.0	-14.0	0.8446309999999999	79.72	35.43
-40.0	50.0	-14.0	0.8459129999999999	79.73	35.39
-40.0	50.0	-14.0	0.8446309999999999	79.75	35.39
-40.0	50.0	-14.0	0.84335	79.77	35.41
-39.0	50.0	-14.0	0.848475	79.78	35.41
-39.0	50.0	-14.0	0.8459129999999999	79.8	35.43
-40.0	50.0	-14.0	0.8459129999999999	79.82	35.43
-40.0	50.0	-14.0	0.84335	79.83	35.43
-40.0	50.0	-13.0	0.84335	79.85	35.41
-40.0	50.0	-14.0	0.8446309999999999	79.87	35.43
-40.0	50.0	-14.0	0.8420690000000001	79.87	35.45
-40.0	50.0	-14.0	0.839507	79.87	35.43
-40.0	50.0	-14.0	0.84335	79.87	35.43
-40.0	50.0	-14.0	0.8407879999999999	79.88	35.43
-40.0	50.0	-14.0	0.838226	79.88	35.45
-40.0	50.0	-14.0	0.8420690000000001	79.88	35.41
-40.0	50.0	-14.0	0.838226	79.88	35.45
-40.0	50.0	-14.0	0.839507	79.87	35.41
-40.0	50.0	-14.0	0.839507	79.85	35.43
-39.0	50.0	-14.0	0.839507	79.83	35.43
-40.0	50.0	-14.0	0.838226	79.82	35.43
-40.0	50.0	-14.0	0.834382	79.78	35.41
-40.0	50.0	-14.0	0.8356629999999999	79.75	35.41
-40.0	50.0	-14.0	0.838226	79.72	35.41
-39.0	50.0	-14.0	0.836944	79.68	35.41
-40.0	50.0	-14.0	0.8356629999999999	79.63	35.43
-40.0	50.0	-14.0	0.834382	79.62	35.43
-40.0	50.0	-14.0	0.8356629999999999	79.6	35.45
-40.0	50.0	-15.0	0.834382	79.58	35.45
-40.0	50.0	-14.0	0.834382	79.57	35.41
-40.0	50.0	-14.0	0.8318200000000001	79.55	35.43
-40.0	50.0	-14.0	0.8305389999999999	79.53	35.43
-40.0	50.0	-14.0	0.833101	79.5	35.45
-39.0	50.0	-14.0	0.833101	79.45	35.45
-40.0	50.0	-14.0	0.8305389999999999	79.4	35.43
-40.0	50.0	-14.0	0.8305389999999999	79.33	35.43
-40.0	50.0	-14.0	0.833101	79.28	35.45
-40.0	50.0	-14.0	0.834382	79.23	35.45
-39.0	50.0	-14.0	0.8318200000000001	79.18	35.45
-40.0	50.0	-14.0	0.8305389999999999	79.15	35.45
-40.0	50.0	-14.0	0.8318200000000001	79.12	35.45
-40.0	50.0	-14.0	0.829257	79.1	35.47
-40.0	50.0	-14.0	0.8266950000000001	79.1	35.47
-39.0	50.0	-14.0	0.829257	79.1	35.47
-40.0	50.0	-14.0	0.829257	79.1	35.47
-40.0	50.0	-14.0	0.829257	79.07	35.47
-40.0	50.0	-14.0	0.8266950000000001	78.97	35.49
-39.0	50.0	-14.0	0.824133	78.88	35.47
-40.0	50.0	-14.0	0.829257	78.77	35.45
-40.0	50.0	-14.0	0.824133	78.67	35.49
-40.0	50.0	-14.0	0.824133	78.58	35.45
-40.0	50.0	-14.0	0.827976	78.48	35.45
-39.0	50.0	-14.0	0.824133	78.38	35.49
-40.0	50.0	-14.0	0.8266950000000001	78.28	35.47
-40.0	50.0	-14.0	0.825414	78.18	35.47
-40.0	50.0	-14.0	0.824133	78.15	35.49
-40.0	50.0	-14.0	0.822851	78.13	35.47
-39.0	50.0	-14.0	0.825414	78.12	35.47
-40.0	50.0	-14.0	0.82157	78.12	35.45
-40.0	50.0	-14.0	0.824133	78.12	35.47
-40.0	50.0	-14.0	0.819008	78.12	35.47
-40.0	50.0	-14.0	0.822851	78.13	35.49
-39.0	50.0	-14.0	0.82157	78.15	35.47
-40.0	50.0	-14.0	0.8202889999999999	78.17	35.47
-41.0	50.0	-12.0	0.82157	78.18	35.45
-41.0	49.0	-13.0	0.82157	78.22	35.45
-41.0	50.0	-13.0	0.819008	78.27	35.47
-41.0	49.0	-13.0	0.8177270000000001	78.32	35.49
-41.0	49.0	-13.0	0.8177270000000001	78.37	35.47
-41.0	49.0	-13.0	0.82157	78.42	35.45
-41.0	49.0	-13.0	0.82157	78.47	35.47
-41.0	50.0	-13.0	0.8177270000000001	78.52	35.47
-41.0	49.0	-13.0	0.819008	78.57	35.47
-41.0	49.0	-13.0	0.8177270000000001	78.58	35.47
-41.0	49.0	-13.0	0.816446	78.6	35.49
-41.0	50.0	-13.0	0.813883	78.62	35.49
-41.0	50.0	-13.0	0.8177270000000001	78.62	35.49
-41.0	49.0	-13.0	0.813883	78.62	35.49
-41.0	49.0	-13.0	0.816446	78.62	35.47
-41.0	49.0	-13.0	0.816446	78.62	35.47
-41.0	49.0	-13.0	0.8177270000000001	78.62	35.47
-41.0	49.0	-13.0	0.816446	78.62	35.49
-41.0	49.0	-13.0	0.813883	78.62	35.47
-41.0	49.0	-13.0	0.816446	78.62	35.47
-41.0	49.0	-13.0	0.813883	78.62	35.47
-41.0	50.0	-13.0	0.811321	78.62	35.47
-41.0	50.0	-13.0	0.813883	78.6	35.45
-41.0	49.0	-13.0	0.812602	78.58	35.45
-41.0	49.0	-13.0	0.811321	78.58	35.47
-41.0	49.0	-13.0	0.81004	78.58	35.5
-41.0	49.0	-13.0	0.811321	78.58	35.47
-40.0	50.0	-13.0	0.811321	78.58	35.49
-41.0	49.0	-13.0	0.812602	78.6	35.45
-41.0	49.0	-13.0	0.81004	78.62	35.47
-41.0	49.0	-13.0	0.808758	78.63	35.47
-41.0	50.0	-13.0	0.812602	78.67	35.47
-41.0	49.0	-13.0	0.81004	78.7	35.49
-41.0	49.0	-13.0	0.811321	78.73	35.47
-41.0	49.0	-13.0	0.81004	78.77	35.49
-41.0	49.0	-13.0	0.806196	78.8	35.49
-41.0	49.0	-13.0	0.808758	78.83	35.47
-41.0	49.0	-13.0	0.807477	78.85	35.47
-41.0	49.0	-13.0	0.806196	78.88	35.49
-41.0	49.0	-13.0	0.811321	78.92	35.47
-41.0	49.0	-13.0	0.808758	78.95	35.47
-41.0	49.0	-13.0	0.803634	78.98	35.49
-41.0	49.0	-13.0	0.806196	79.02	35.5
-41.0	49.0	-13.0	0.803634	79.05	35.47
-41.0	50.0	-13.0	0.803634	79.08	35.45
-40.0	50.0	-13.0	0.803634	79.12	35.49
-41.0	49.0	-13.0	0.8049149999999999	79.15	35.47
-41.0	49.0	-13.0	0.807477	79.18	35.49
-41.0	49.0	-13.0	0.8049149999999999	79.2	35.49
-41.0	50.0	-13.0	0.79979	79.22	35.49
-41.0	50.0	-13.0	0.8049149999999999	79.23	35.47
-41.0	49.0	-13.0	0.803634	79.22	35.47
-41.0	49.0	-13.0	0.803634	79.2	35.47
-41.0	49.0	-13.0	0.801071	79.2	35.49
-41.0	50.0	-13.0	0.801071	79.18	35.5
-41.0	49.0	-13.0	0.801071	79.17	35.5
-41.0	49.0	-13.0	0.79979	79.13	35.49
-41.0	49.0	-13.0	0.801071	79.1	35.49
-41.0	50.0	-13.0	0.801071	79.07	35.49
-41.0	50.0	-13.0	0.79979	79.03	35.49
-41.0	50.0	-13.0	0.79979	79.02	35.49
-41.0	49.0	-13.0	0.801071	79.0	35.49
-41.0	49.0	-13.0	0.794666	78.97	35.47
-41.0	49.0	-13.0	0.801071	78.95	35.47
-41.0	49.0	-13.0	0.798509	78.93	35.49
-41.0	49.0	-13.0	0.7972279999999999	78.92	35.49
-41.0	49.0	-13.0	0.798509	78.93	35.49
-41.0	50.0	-13.0	0.798509	78.95	35.49
-41.0	50.0	-13.0	0.798509	78.97	35.45
-41.0	49.0	-13.0	0.798509	79.0	35.47
-41.0	49.0	-13.0	0.79979	79.03	35.49
-41.0	50.0	-13.0	0.7959470000000001	79.07	35.49
-41.0	49.0	-13.0	0.79979	79.12	35.47
-41.0	49.0	-13.0	0.798509	79.17	35.49
-41.0	49.0	-13.0	0.7959470000000001	79.22	35.49
-41.0	49.0	-13.0	0.7972279999999999	79.25	35.49
-41.0	49.0	-13.0	0.793384	79.28	35.49
-41.0	49.0	-13.0	0.792103	79.32	35.47
-41.0	49.0	-13.0	0.794666	79.33	35.47
-41.0	49.0	-13.0	0.794666	79.35	35.49
-41.0	50.0	-13.0	0.792103	79.37	35.49
-41.0	49.0	-13.0	0.793384	79.38	35.47
-41.0	49.0	-13.0	0.793384	79.4	35.49
-41.0	49.0	-13.0	0.794666	79.42	35.45
-41.0	49.0	-13.0	0.792103	79.42	35.49
-41.0	49.0	-13.0	0.790822	79.42	35.5
-41.0	49.0	-13.0	0.790822	79.42	35.5
-41.0	49.0	-13.0	0.790822	79.42	35.5
-41.0	49.0	-13.0	0.790822	79.42	35.47
-41.0	50.0	-13.0	0.790822	79.42	35.5
-41.0	49.0	-13.0	0.792103	79.42	35.45
-41.0	49.0	-13.0	0.7882600000000001	79.42	35.49
-41.0	49.0	-13.0	0.7895409999999999	79.42	35.45
-41.0	50.0	-13.0	0.7882600000000001	79.42	35.47
-41.0	49.0	-13.0	0.7895409999999999	79.42	35.49
-41.0	49.0	-13.0	0.7882600000000001	79.42	35.49
-41.0	50.0	-13.0	0.784416	79.42	35.49
-41.0	49.0	-13.0	0.7895409999999999	79.42	35.47
-41.0	49.0	-13.0	0.786978	79.4	35.49
-41.0	49.0	-13.0	0.785697	79.38	35.49
-41.0	50.0	-13.0	0.7882600000000001	79.37	35.49
-41.0	49.0	-13.0	0.784416	79.35	35.49
-41.0	49.0	-13.0	0.785697	79.33	35.49
-41.0	49.0	-13.0	0.7882600000000001	79.32	35.49
-41.0	50.0	-13.0	0.785697	79.3	35.5
-41.0	49.0	-13.0	0.7882600000000001	79.28	35.5
-41.0	49.0	-13.0	0.785697	79.27	35.5
-41.0	49.0	-13.0	0.785697	79.25	35.5
-41.0	50.0	-13.0	0.784416	79.25	35.49
-41.0	49.0	-13.0	0.784416	79.25	35.49
-41.0	49.0	-13.0	0.783135	79.25	35.49
-41.0	49.0	-13.0	0.786978	79.27	35.5
-41.0	49.0	-13.0	0.785697	79.28	35.47
-41.0	50.0	-13.0	0.783135	79.3	35.5
-41.0	49.0	-13.0	0.785697	79.32	35.5
-41.0	49.0	-13.0	0.781854	79.33	35.5
-41.0	50.0	-13.0	0.786978	79.35	35.49
-41.0	50.0	-13.0	0.781854	79.37	35.5
-41.0	49.0	-13.0	0.783135	79.38	35.5
-41.0	49.0	-13.0	0.784416	79.4	35.5
-41.0	49.0	-13.0	0.781854	79.4	35.5
-41.0	50.0	-13.0	0.781854	79.4	35.5
-41.0	49.0	-13.0	0.781854	79.4	35.5
-41.0	49.0	-13.0	0.779291	79.38	35.5
-41.0	49.0	-13.0	0.781854	79.37	35.5
-41.0	49.0	-13.0	0.780573	79.35	35.5
-41.0	50.0	-13.0	0.780573	79.32	35.49
-41.0	49.0	-13.0	0.783135	79.3	35.49
-41.0	49.0	-13.0	0.776729	79.28	35.49
-41.0	49.0	-13.0	0.7780100000000001	79.27	35.5
-41.0	49.0	-13.0	0.7780100000000001	79.25	35.55
-41.0	50.0	-13.0	0.776729	79.25	35.5
-41.0	49.0	-13.0	0.776729	79.25	35.53
-41.0	49.0	-13.0	0.779291	79.25	35.5
-41.0	50.0	-13.0	0.7780100000000001	79.25	35.5
-41.0	49.0	-13.0	0.776729	79.27	35.53
-41.0	49.0	-13.0	0.7780100000000001	79.28	35.53
-41.0	50.0	-13.0	0.776729	79.3	35.53
-40.0	50.0	-13.0	0.776729	79.35	35.5
-41.0	49.0	-13.0	0.7754479999999999	79.38	35.5
-41.0	49.0	-13.0	0.774167	79.42	35.53
-41.0	49.0	-13.0	0.776729	79.33	35.53
-41.0	49.0	-13.0	0.774167	79.23	35.55
-41.0	49.0	-13.0	0.7754479999999999	79.13	35.53
-41.0	49.0	-13.0	0.776729	79.05	35.53
-41.0	49.0	-13.0	0.774167	78.97	35.53
-41.0	49.0	-13.0	0.776729	78.87	35.5
-40.0	50.0	-14.0	0.772886	78.77	35.53
-41.0	49.0	-14.0	0.774167	78.67	35.5
-41.0	49.0	-13.0	0.7754479999999999	78.57	35.5
-41.0	49.0	-14.0	0.774167	78.53	35.49
-41.0	50.0	-13.0	0.774167	78.52	35.5
-41.0	49.0	-13.0	0.7754479999999999	78.53	35.5
-41.0	49.0	-13.0	0.7754479999999999	78.55	35.49
-41.0	49.0	-13.0	0.774167	78.57	35.49
-41.0	49.0	-13.0	0.771604	78.58	35.47
-41.0	49.0	-13.0	0.772886	78.6	35.47
-40.0	50.0	-14.0	0.769042	78.62	35.49
-41.0	49.0	-13.0	0.771604	78.63	35.47
-41.0	49.0	-13.0	0.772886	78.67	35.47
-41.0	49.0	-13.0	0.770323	78.7	35.47
-41.0	50.0	-14.0	0.771604	78.73	35.45
-41.0	50.0	-13.0	0.769042	78.77	35.45
-41.0	49.0	-14.0	0.771604	78.8	35.47
-41.0	49.0	-14.0	0.7677609999999999	78.83	35.45
-41.0	49.0	-13.0	0.76648	78.85	35.45
-41.0	50.0	-13.0	0.771604	78.88	35.47
-41.0	49.0	-13.0	0.769042	78.92	35.47
-41.0	49.0	-13.0	0.769042	78.95	35.45
-41.0	49.0	-13.0	0.769042	78.98	35.47
-41.0	49.0	-13.0	0.76648	79.02	35.47
-41.0	49.0	-14.0	0.774167	79.05	35.45
-41.0	49.0	-13.0	0.770323	79.1	35.45
-41.0	49.0	-14.0	0.7651979999999999	79.17	35.47
-41.0	49.0	-13.0	0.76648	79.25	35.43
-40.0	50.0	-14.0	0.7677609999999999	79.33	35.45
-40.0	50.0	-14.0	0.76648	79.43	35.45
-41.0	50.0	-13.0	0.76648	79.53	35.47
-40.0	50.0	-14.0	0.76648	79.63	35.43
-40.0	50.0	-14.0	0.76648	79.73	35.47
-39.0	50.0	-14.0	0.7677609999999999	79.8	35.47
-40.0	50.0	-14.0	0.76648	79.87	35.47
-40.0	49.0	-14.0	0.769042	79.92	35.45
-41.0	49.0	-14.0	0.763917	79.95	35.43
-40.0	49.0	-14.0	0.76648	79.98	35.47
-40.0	50.0	-14.0	0.7651979999999999	80.02	35.45
-40.0	50.0	-14.0	0.7677609999999999	80.02	35.47
-41.0	49.0	-14.0	0.763917	80.02	35.43
-41.0	49.0	-14.0	0.760074	80.02	35.43
-40.0	50.0	-14.0	0.762636	80.02	35.45
-39.0	51.0	-14.0	0.7651979999999999	80.02	35.45
-38.0	51.0	-14.0	0.761355	80.0	35.41
-39.0	50.0	-14.0	0.762636	79.98	35.41
-40.0	50.0	-14.0	0.761355	79.97	35.45
-40.0	50.0	-14.0	0.760074	79.95	35.41
-40.0	49.0	-14.0	0.762636	79.92	35.43
-40.0	49.0	-14.0	0.761355	79.87	35.43
-41.0	49.0	-14.0	0.758793	79.82	35.41
-41.0	49.0	-14.0	0.758793	79.73	35.39
-41.0	49.0	-14.0	0.758793	79.65	35.41
-41.0	49.0	-14.0	0.7575109999999999	79.52	35.41
-41.0	49.0	-14.0	0.7562300000000001	79.48	35.39
-41.0	49.0	-14.0	0.758793	79.42	35.39
-41.0	49.0	-14.0	0.7575109999999999	79.37	35.37
-41.0	49.0	-14.0	0.760074	79.32	35.37
-41.0	49.0	-14.0	0.7575109999999999	79.27	35.39
-41.0	49.0	-14.0	0.7562300000000001	79.25	35.39
-41.0	49.0	-14.0	0.758793	79.23	35.39
-41.0	49.0	-14.0	0.758793	79.28	35.37
-41.0	49.0	-14.0	0.7562300000000001	79.43	35.34
-41.0	49.0	-14.0	0.7575109999999999	79.47	35.37
-40.0	50.0	-14.0	0.754949	79.5	35.34
-40.0	50.0	-14.0	0.7562300000000001	79.5	35.33
-41.0	49.0	-14.0	0.754949	79.5	35.34
-41.0	49.0	-14.0	0.751106	79.5	35.34
-40.0	50.0	-14.0	0.753668	79.5	35.33
-40.0	50.0	-14.0	0.7562300000000001	79.48	35.33
-41.0	49.0	-14.0	0.754949	79.45	35.34
-41.0	49.0	-14.0	0.752387	79.42	35.33
-41.0	49.0	-14.0	0.7498239999999999	79.35	35.33
-41.0	50.0	-14.0	0.752387	79.28	35.33
-41.0	49.0	-14.0	0.751106	79.2	35.33
-41.0	49.0	-14.0	0.751106	79.12	35.33
-41.0	49.0	-14.0	0.751106	79.03	35.33
-41.0	49.0	-14.0	0.752387	78.93	35.31
-41.0	49.0	-14.0	0.7485430000000001	78.85	35.33
-41.0	49.0	-14.0	0.751106	78.77	35.33
-41.0	49.0	-14.0	0.7498239999999999	78.68	35.34
-41.0	49.0	-14.0	0.751106	78.6	35.31
-41.0	49.0	-14.0	0.754949	78.52	35.31
-41.0	49.0	-14.0	0.7498239999999999	78.43	35.31
-40.0	50.0	-14.0	0.751106	78.35	35.31
-41.0	49.0	-14.0	0.747262	78.27	35.31
-41.0	49.0	-14.0	0.751106	78.17	35.31
-41.0	49.0	-14.0	0.751106	78.05	35.33
-41.0	50.0	-14.0	0.7485430000000001	77.93	35.33
-41.0	49.0	-14.0	0.751106	77.8	35.33
-41.0	49.0	-14.0	0.7485430000000001	77.68	35.33
-41.0	49.0	-14.0	0.7498239999999999	77.57	35.31
-40.0	49.0	-14.0	0.7485430000000001	77.45	35.33
-40.0	49.0	-14.0	0.7485430000000001	77.37	35.31
-41.0	49.0	-14.0	0.743418	77.28	35.31
-41.0	49.0	-14.0	0.7498239999999999	77.22	35.31
-41.0	49.0	-14.0	0.7498239999999999	77.17	35.33
-40.0	50.0	-14.0	0.747262	77.12	35.33
-41.0	49.0	-14.0	0.747262	77.07	35.31
-41.0	49.0	-14.0	0.7485430000000001	77.05	35.31
-41.0	49.0	-14.0	0.7447	77.03	35.33
-40.0	50.0	-14.0	0.7498239999999999	77.0	35.33
-41.0	49.0	-14.0	0.745981	76.97	35.33
-41.0	49.0	-14.0	0.7447	76.93	35.34
-41.0	49.0	-14.0	0.747262	76.9	35.34
-40.0	49.0	-14.0	0.7447	76.87	35.34
-40.0	50.0	-14.0	0.743418	76.83	35.37
-41.0	49.0	-14.0	0.743418	76.8	35.34
-41.0	49.0	-14.0	0.745981	76.78	35.37
-41.0	49.0	-14.0	0.745981	76.78	35.34
-40.0	49.0	-14.0	0.745981	76.78	35.34
-41.0	49.0	-14.0	0.743418	76.78	35.34
-41.0	49.0	-14.0	0.7485430000000001	76.8	35.34
-41.0	49.0	-14.0	0.743418	76.87	35.39
-40.0	50.0	-14.0	0.7421369999999999	76.95	35.37
-40.0	50.0	-14.0	0.7447	77.08	35.37
-41.0	49.0	-14.0	0.7421369999999999	77.2	35.37
-41.0	49.0	-14.0	0.7421369999999999	77.3	35.39
-41.0	49.0	-14.0	0.7421369999999999	77.4	35.41
-40.0	49.0	-14.0	0.743418	77.48	35.37
-41.0	49.0	-14.0	0.7421369999999999	77.57	35.39
-41.0	49.0	-14.0	0.7421369999999999	77.6	35.37
-41.0	49.0	-14.0	0.739575	77.53	35.39
-41.0	49.0	-14.0	0.745981	77.52	35.39
-40.0	50.0	-14.0	0.7408560000000001	77.48	35.39
-41.0	49.0	-14.0	0.739575	77.47	35.39
-41.0	49.0	-14.0	0.745981	77.45	35.41
-41.0	49.0	-14.0	0.7408560000000001	77.43	35.39
-40.0	49.0	-14.0	0.738294	77.42	35.39
-41.0	49.0	-14.0	0.738294	77.42	35.37
-41.0	49.0	-14.0	0.739575	77.43	35.43
-41.0	49.0	-14.0	0.739575	77.45	35.41
-40.0	50.0	-14.0	0.7408560000000001	77.47	35.39
-41.0	49.0	-14.0	0.739575	77.48	35.37
-41.0	49.0	-14.0	0.738294	77.52	35.39
-41.0	49.0	-14.0	0.7408560000000001	77.55	35.39
-40.0	50.0	-14.0	0.738294	77.57	35.39
-40.0	49.0	-14.0	0.7408560000000001	77.6	35.41
-41.0	49.0	-14.0	0.739575	77.63	35.41
-41.0	49.0	-14.0	0.737013	77.65	35.41
-41.0	49.0	-14.0	0.738294	77.67	35.43
-40.0	50.0	-14.0	0.739575	77.68	35.41
-41.0	49.0	-14.0	0.737013	77.7	35.41
-41.0	49.0	-14.0	0.737013	77.72	35.41
-41.0	49.0	-14.0	0.738294	77.73	35.41
-41.0	50.0	-14.0	0.738294	77.75	35.41
-41.0	49.0	-14.0	0.737013	77.77	35.43
-41.0	49.0	-14.0	0.73445	77.78	35.41
-41.0	49.0	-14.0	0.737013	77.8	35.41
-41.0	49.0	-14.0	0.73445	77.82	35.41
-41.0	50.0	-14.0	0.735731	77.82	35.41
-41.0	49.0	-14.0	0.735731	77.82	35.43
-41.0	49.0	-14.0	0.73445	77.82	35.41
-41.0	49.0	-14.0	0.735731	77.83	35.41
-40.0	49.0	-14.0	0.73445	77.85	35.41
-41.0	49.0	-14.0	0.735731	77.87	35.41
-41.0	49.0	-14.0	0.735731	77.88	35.43
-41.0	49.0	-14.0	0.733169	77.9	35.39
-40.0	50.0	-14.0	0.733169	77.92	35.43
-40.0	50.0	-14.0	0.733169	77.95	35.43
-41.0	49.0	-14.0	0.735731	77.97	35.43
-41.0	49.0	-14.0	0.737013	78.0	35.43
-40.0	50.0	-14.0	0.733169	78.03	35.41
-41.0	49.0	-14.0	0.735731	78.07	35.41
-41.0	49.0	-14.0	0.733169	78.1	35.43
-41.0	49.0	-14.0	0.733169	78.13	35.45
-41.0	49.0	-14.0	0.733169	78.17	35.43
-40.0	50.0	-14.0	0.731888	78.2	35.45
-41.0	49.0	-14.0	0.731888	78.23	35.41
-41.0	49.0	-14.0	0.730607	78.27	35.45
-41.0	49.0	-14.0	0.733169	78.3	35.43
-41.0	49.0	-14.0	0.730607	78.35	35.43
-41.0	49.0	-14.0	0.731888	78.4	35.41
-41.0	49.0	-14.0	0.730607	78.45	35.45
-41.0	49.0	-14.0	0.7280439999999999	78.5	35.43
-40.0	50.0	-14.0	0.730607	78.55	35.43
-41.0	49.0	-14.0	0.729326	78.62	35.39
-41.0	50.0	-14.0	0.730607	78.67	35.43
-41.0	49.0	-14.0	0.735731	78.72	35.45
-40.0	50.0	-14.0	0.7280439999999999	78.77	35.45
-40.0	50.0	-14.0	0.731888	78.82	35.45
-41.0	49.0	-14.0	0.730607	78.85	35.41
-41.0	49.0	-14.0	0.731888	78.87	35.45
-41.0	49.0	-14.0	0.729326	78.88	35.43
-40.0	50.0	-14.0	0.7280439999999999	78.9	35.41
-40.0	49.0	-14.0	0.7280439999999999	78.88	35.45
-41.0	49.0	-14.0	0.7280439999999999	78.87	35.45
-41.0	49.0	-14.0	0.729326	78.85	35.45
-41.0	50.0	-14.0	0.7280439999999999	78.83	35.45
-40.0	49.0	-14.0	0.7280439999999999	78.82	35.43
-41.0	49.0	-14.0	0.7280439999999999	78.8	35.45
-41.0	49.0	-14.0	0.730607	78.78	35.43
-41.0	49.0	-14.0	0.729326	78.78	35.41
-41.0	49.0	-14.0	0.726763	78.78	35.41
-40.0	50.0	-14.0	0.726763	78.8	35.37
-41.0	49.0	-14.0	0.7280439999999999	78.82	35.39
-41.0	50.0	-14.0	0.7280439999999999	78.85	35.41
-41.0	49.0	-14.0	0.7280439999999999	78.88	35.41
-41.0	49.0	-14.0	0.726763	78.92	35.39
-40.0	50.0	-14.0	0.725482	78.95	35.39
-41.0	49.0	-14.0	0.729326	78.98	35.39
-41.0	49.0	-14.0	0.724201	79.02	35.39
-41.0	49.0	-14.0	0.729326	79.05	35.39
-41.0	49.0	-14.0	0.7280439999999999	79.08	35.41
-40.0	50.0	-14.0	0.7280439999999999	79.12	35.41
-41.0	49.0	-14.0	0.725482	79.13	35.41
-41.0	49.0	-14.0	0.724201	79.15	35.39
-41.0	49.0	-14.0	0.726763	79.17	35.39
-40.0	49.0	-14.0	0.726763	79.18	35.41
-41.0	49.0	-14.0	0.725482	79.2	35.41
-41.0	49.0	-14.0	0.725482	79.22	35.37
-41.0	49.0	-14.0	0.725482	79.23	35.39
-41.0	49.0	-14.0	0.7280439999999999	79.25	35.39
-40.0	49.0	-14.0	0.725482	79.25	35.39
-41.0	49.0	-14.0	0.724201	79.25	35.39
-41.0	49.0	-14.0	0.726763	79.25	35.41
-41.0	49.0	-14.0	0.725482	79.25	35.41
-41.0	49.0	-14.0	0.725482	79.25	35.41
-40.0	49.0	-14.0	0.725482	79.25	35.43
-41.0	49.0	-14.0	0.7280439999999999	79.23	35.41
-41.0	49.0	-14.0	0.725482	79.22	35.41
-40.0	49.0	-14.0	0.724201	79.2	35.43
-40.0	49.0	-14.0	0.726763	79.18	35.41
-41.0	49.0	-14.0	0.72292	79.17	35.41
-41.0	49.0	-14.0	0.72292	79.15	35.41
-41.0	49.0	-14.0	0.72292	79.13	35.41
-40.0	49.0	-14.0	0.721639	79.12	35.41
-41.0	49.0	-14.0	0.719076	79.1	35.41
-41.0	49.0	-14.0	0.721639	79.08	35.41
-41.0	49.0	-14.0	0.720357	79.07	35.43
-40.0	50.0	-14.0	0.721639	79.05	35.45
-41.0	49.0	-14.0	0.72292	79.05	35.41
-41.0	49.0	-14.0	0.72292	79.05	35.43
-41.0	49.0	-14.0	0.72292	79.05	35.47
-41.0	49.0	-14.0	0.719076	79.05	35.41
-41.0	49.0	-14.0	0.721639	79.05	35.45
-41.0	49.0	-14.0	0.717795	79.03	35.43
-41.0	49.0	-14.0	0.72292	79.03	35.45
-41.0	49.0	-14.0	0.721639	79.03	35.43
-41.0	49.0	-14.0	0.721639	79.03	35.45
-41.0	49.0	-14.0	0.721639	79.03	35.45
-40.0	50.0	-14.0	0.720357	79.03	35.45
-41.0	49.0	-14.0	0.720357	79.05	35.49
